Hi girl landmark girl go <pad> go <pad> <pad> <pad> 2.265993118286133
Hi blue green <pad> green circle <pad> the circle go 2.23159122467041
Hi you <pad> to <eos> <pad> <eos> are continue <eos> 2.354027271270752
Hi the blue triangle continue <pad> landmark Hi track <eos> 2.155838966369629
Hi <unk> continue to blue <pad> triangle <pad> <pad> <pad> 2.2433879375457764
Hi go green green green blue go <pad> to <pad> 2.097090482711792
Hi circle landmark continue triangle <eos> continue <pad> <pad> <pad> 2.0249979496002197
Hi continue blue red is <pad> are <pad> <pad> circle 2.432443141937256
Hi landmark done <pad> you <unk> <pad> <pad> <pad> on 2.0628700256347656
Hi are red agent the right is <eos> <pad> <pad> 2.2778913974761963
Hi you continue landmark <eos> track track is right <pad> 2.166144609451294
Hi red are go done <eos> <pad> <pad> <pad> <pad> 2.2166929244995117
Hi Hi go blue landmark blue right <pad> <pad> <pad> 1.9142276048660278
Hi track red circle on <pad> <eos> <pad> <eos> <pad> 1.8269524574279785
Hi done on <pad> circle <pad> landmark <eos> <eos> <pad> 2.0054636001586914
Hi go <pad> <eos> <eos> <pad> go to go <pad> 1.8849114179611206
Hi continue job are go <pad> <pad> go <pad> <pad> 1.9239381551742554
Hi <eos> red <eos> you landmark track circle <pad> <pad> 2.191246509552002
Hi <eos> go <eos> Hi right <pad> Hi <pad> <pad> 2.258655071258545
Hi girl you <unk> landmark go <pad> <eos> <pad> <pad> 2.198741912841797
Hi to girl continue <eos> landmark good <pad> <pad> <pad> 1.9496612548828125
Hi you Hi green <eos> <eos> <pad> <pad> <pad> <pad> 1.943359613418579
Hi go good <pad> <pad> <eos> <pad> <eos> <pad> <pad> 2.1089324951171875
Hi done <pad> green the landmark <pad> <eos> <pad> <pad> 2.104495048522949
Hi <eos> to girl landmark go agent <pad> <eos> <pad> 1.964211344718933
Hi go green landmark the girl to <pad> <pad> <pad> 1.9344594478607178
Hi blue done right to triangle continue landmark <eos> <pad> 1.9221880435943604
Hi red go <pad> blue landmark to <eos> <pad> <pad> 1.9398163557052612
Hi continue landmark red agent landmark to <eos> <pad> <pad> 1.841552972793579
Hi blue <unk> <pad> <pad> are <pad> <pad> <pad> <pad> 1.9930161237716675
Hi are landmark is are landmark <eos> <pad> landmark <pad> 1.8631852865219116
Hi on right done landmark agent landmark <eos> <pad> <pad> 2.180804967880249
Hi green go blue landmark circle <eos> <pad> <pad> you 2.0994136333465576
Hi green the <pad> <eos> <pad> you <pad> <pad> <pad> 1.8147531747817993
Hi <pad> go blue to <eos> landmark <pad> <pad> <pad> 2.1319596767425537
Hi <eos> good <eos> landmark right <eos> <eos> <pad> <pad> 1.9706183671951294
Hi agent green <eos> girl <pad> <pad> <pad> <eos> <eos> 1.9916776418685913
Hi on go triangle done <pad> <pad> <pad> <pad> <pad> 1.9220471382141113
Hi good landmark triangle <eos> landmark agent agent <pad> <pad> 1.886700987815857
Hi right go done red green <eos> <eos> <pad> <pad> 1.9948545694351196
Hi blue circle to <pad> <eos> <pad> <eos> <eos> <pad> 2.002869129180908
Hi to you to go agent <pad> <pad> <pad> <pad> 1.864848017692566
Hi go triangle continue <eos> triangle landmark <pad> <eos> <pad> 1.8921235799789429
Hi girl agent <eos> landmark triangle <pad> <pad> <pad> <pad> 1.740299940109253
Hi you done done <eos> landmark <pad> landmark <pad> <pad> 1.7953927516937256
Hi red job go agent right <eos> landmark <pad> <pad> 1.832419753074646
Hi landmark agent <eos> continue <eos> <pad> <pad> <pad> <pad> 1.960723876953125
Hi you <eos> triangle red landmark landmark landmark <pad> <pad> 1.93065345287323
Hi to circle circle agent triangle circle go red <pad> 1.9753475189208984
Hi the triangle go <eos> to <pad> <pad> <pad> <pad> 1.8860238790512085
Hi agent agent girl you is done <eos> <eos> <pad> 1.8084114789962769
Hi <eos> blue agent to <eos> to <pad> <pad> <pad> 1.9723260402679443
Hi go <pad> triangle circle to to <pad> <eos> landmark 1.922852635383606
Hi the girl <eos> blue landmark <pad> <pad> <pad> <pad> 1.7731307744979858
Hi go are done continue <pad> <pad> <pad> <pad> <pad> 1.95302414894104
Hi triangle circle <eos> <eos> landmark go <eos> <pad> <pad> 2.000420331954956
Hi to blue <eos> agent go to blue <pad> <pad> 2.0983259677886963
Hi the go <eos> <pad> to <eos> go <pad> <pad> 2.0029125213623047
Hi are are continue triangle the right <eos> to <pad> 1.8356748819351196
Hi blue agent go landmark right <eos> <eos> <eos> <pad> 2.0311427116394043
Hi circle circle go you to <eos> <eos> <pad> <pad> 2.057750940322876
Hi blue the <eos> done landmark go <eos> <pad> <pad> 1.8667515516281128
Hi landmark <eos> <eos> <eos> to landmark <eos> <pad> <pad> 1.6556791067123413
Hi good continue to <eos> <pad> continue <pad> <pad> <pad> 1.7534823417663574
Hi blue Hi <pad> agent go <pad> job <pad> <pad> 1.749823808670044
Hi green the <pad> good <pad> <pad> <eos> <pad> <pad> 1.8756459951400757
Hi right go <eos> circle <pad> <pad> <pad> <pad> <pad> 1.8094635009765625
Hi the agent agent landmark to triangle <eos> go <eos> 1.7981090545654297
Hi agent <eos> to <eos> job <pad> landmark <pad> <pad> 1.6127065420150757
Hi continue <unk> girl triangle landmark <eos> <eos> <pad> <pad> 1.90082848072052
Hi the girl agent are <eos> <pad> <pad> <pad> <pad> 1.931016445159912
Hi green go go <pad> landmark <pad> <pad> <pad> to 1.692415475845337
Hi job done triangle <eos> <pad> <pad> <pad> <pad> <pad> 1.7406703233718872
Hi go girl good <eos> to go <eos> <pad> <pad> 2.020397663116455
Hi done right red continue <eos> landmark landmark <eos> <pad> 1.7484699487686157
Hi job the to agent triangle <eos> <pad> <pad> <pad> 1.9450209140777588
Hi <pad> you green go the <pad> <pad> <pad> <pad> 1.844817876815796
Hi red the landmark on landmark track <eos> <eos> <pad> 1.9622044563293457
Hi green on blue agent landmark continue <pad> <pad> <pad> 1.9499365091323853
Hi is is green to <eos> go <pad> <eos> <pad> 1.7138664722442627
Hi continue red <eos> done <eos> <eos> landmark <pad> <pad> 1.8584891557693481
Hi right Hi are landmark <pad> circle <pad> <pad> <pad> 1.6102160215377808
Hi agent triangle go <eos> job <pad> agent <pad> <eos> 1.7040541172027588
Hi landmark go <eos> go is <eos> blue <pad> <pad> 1.8196250200271606
Hi agent go landmark agent landmark landmark <pad> <pad> <eos> 1.564300775527954
Hi the continue to go agent <eos> landmark <eos> <eos> 1.7679448127746582
Hi the green <eos> <pad> <pad> <eos> <pad> <pad> <pad> 1.6862988471984863
Hi good triangle go to <pad> red <pad> <pad> <pad> 1.7578476667404175
Hi green triangle <eos> to to landmark <pad> <pad> <pad> 1.8284780979156494
Hi you are agent go <pad> <pad> <eos> <pad> <pad> 1.7154256105422974
Hi continue to go <eos> <pad> <pad> <pad> <pad> <eos> 1.9451533555984497
Hi agent to continue go on <eos> <pad> <pad> <pad> 1.6816259622573853
Hi is circle go circle to <eos> landmark <pad> <pad> 1.8706533908843994
Hi <unk> circle landmark is <pad> <eos> <eos> to landmark 1.688462495803833
Hi on to blue blue continue go landmark <pad> <pad> 1.7601807117462158
Hi you circle to continue to <pad> <pad> <pad> <pad> 1.718239188194275
Hi girl on <eos> agent <eos> landmark blue <pad> <pad> 1.753517746925354
Hi go to <eos> go <pad> <pad> <pad> <pad> <pad> 1.5126686096191406
Hi girl agent you red <pad> <pad> <pad> <pad> <pad> 1.7166227102279663
Hi you agent <eos> go <eos> agent <eos> <pad> <pad> 1.966982364654541
Hi you you go landmark <eos> <pad> <pad> <pad> <pad> 1.5029107332229614
Hi you right circle triangle <eos> <pad> <pad> <pad> <pad> 1.81080162525177
Hi on blue agent to <pad> <pad> <pad> <pad> <pad> 1.6739686727523804
Hi triangle <eos> go track red landmark <pad> <pad> <pad> 1.7220476865768433
Hi is are go <eos> to <pad> <pad> <pad> <pad> 1.759616494178772
Hi green <eos> continue triangle triangle <pad> <eos> <pad> <pad> 1.5938456058502197
Hi continue go agent triangle agent <eos> <pad> <pad> <eos> 1.6972472667694092
Hi go Hi agent are <pad> <pad> <pad> <pad> <pad> 1.6948050260543823
Hi circle <eos> agent agent agent landmark <pad> <pad> <pad> 1.6556700468063354
Hi the girl red is done to <pad> triangle <pad> 1.5576906204223633
Hi blue agent to continue red triangle <eos> <eos> <pad> 1.4669265747070312
Hi to Hi agent circle <pad> <pad> <pad> <pad> <pad> 1.681402564048767
Hi blue go red agent landmark to <pad> <pad> <pad> 1.612709403038025
Hi you triangle <eos> to landmark <pad> <pad> <pad> <pad> 1.6570008993148804
Hi blue track right landmark landmark continue <pad> <pad> <pad> 1.6564396619796753
Hi landmark to landmark job landmark agent circle <pad> <pad> 1.5426901578903198
Hi landmark done <pad> <pad> <eos> landmark <pad> <pad> <pad> 1.5653367042541504
Hi agent agent <pad> triangle <pad> <pad> <pad> <pad> <pad> 1.6400419473648071
Hi circle <eos> <eos> agent <eos> <eos> <eos> <pad> <eos> 1.646412968635559
Hi you continue agent to circle landmark <eos> <pad> <pad> 1.718403697013855
Hi agent are <pad> <eos> <eos> <pad> <eos> <pad> <pad> 1.7000479698181152
Hi <pad> are to go <pad> <pad> <pad> <pad> <pad> 1.5683398246765137
Hi continue on continue to landmark agent landmark landmark <pad> 1.3872150182724
Hi red blue triangle triangle <eos> <eos> <eos> <pad> <pad> 1.4939554929733276
Hi continue continue you blue agent <eos> landmark <pad> <pad> 1.6219230890274048
Hi blue triangle is <eos> landmark job <eos> <pad> <pad> 1.5124398469924927
Hi blue done red blue agent <pad> <pad> landmark <pad> 1.6051160097122192
Hi go on continue on red landmark circle blue <pad> 1.56858491897583
Hi green agent agent <eos> go green <eos> <pad> <pad> 1.621289849281311
Hi triangle triangle to go agent <pad> <pad> <pad> <pad> 1.6310279369354248
Hi to landmark circle on landmark <pad> <pad> <pad> <pad> 1.6431002616882324
Hi on red right continue <pad> <pad> <pad> <pad> <pad> 1.328549861907959
Hi job done go green <pad> <eos> <eos> <pad> <pad> 1.5453659296035767
Hi landmark green go agent agent red <pad> <pad> <pad> 1.5209195613861084
Hi red agent to go continue landmark <pad> <pad> <pad> 1.514763593673706
Hi triangle continue blue go <eos> red landmark <eos> <pad> 1.2834606170654297
Hi triangle on circle go landmark <pad> <pad> <pad> <pad> 1.6670650243759155
Hi agent on on <eos> <eos> landmark <eos> <pad> <pad> 1.5431931018829346
Hi on circle the <eos> to landmark <eos> <eos> <eos> 1.5616159439086914
Hi agent green go landmark landmark track <eos> <pad> <pad> 1.5589696168899536
Hi agent to red to red to <eos> landmark <pad> 1.4027581214904785
Hi green triangle go agent <eos> <pad> <pad> <pad> <pad> 1.3770830631256104
Hi agent you landmark to continue to <pad> <pad> <pad> 1.3913806676864624
Hi circle go blue to blue <eos> <eos> <pad> <pad> 1.4758676290512085
Hi green are to <eos> <pad> landmark <eos> landmark <eos> 1.4037712812423706
Hi agent landmark triangle landmark go landmark <pad> <pad> <pad> 1.5454823970794678
Hi Hi go agent circle <eos> landmark triangle <pad> <pad> 1.5304704904556274
Hi agent agent good go to circle <eos> <eos> <pad> 1.4283461570739746
Hi blue agent go landmark <pad> landmark <pad> <pad> <pad> 1.5008528232574463
Hi girl to the green <pad> <pad> <pad> <pad> <pad> 1.4619394540786743
Hi green blue landmark <eos> green landmark <pad> <pad> <pad> 1.442587971687317
Hi circle red go to landmark landmark <pad> landmark <pad> 1.4328142404556274
Hi triangle agent go landmark <eos> <pad> <pad> <pad> <pad> 1.6890158653259277
Hi circle girl blue continue continue track <eos> <pad> <pad> 1.3825756311416626
Hi agent on on red <eos> <pad> <pad> <pad> <pad> 1.3600003719329834
Hi on agent is go <pad> <pad> <pad> <pad> <pad> 1.4646496772766113
Hi on triangle girl go blue landmark <eos> <pad> <pad> 1.5701885223388672
Hi agent triangle <unk> <eos> to circle landmark <pad> <pad> 1.5323303937911987
Hi triangle to go agent landmark <eos> <eos> <pad> <pad> 1.4519447088241577
Hi job agent go landmark <pad> <eos> circle <pad> <pad> 1.4470000267028809
Hi continue circle agent to to <eos> <eos> <pad> <pad> 1.5145838260650635
Hi <pad> the <pad> to <eos> <pad> <pad> <pad> <pad> 1.4643120765686035
Hi you job go go to <unk> <eos> <pad> landmark 1.6087409257888794
Hi go blue triangle agent to circle right <pad> <pad> 1.320692777633667
Hi on go agent <eos> the <pad> <pad> <pad> <pad> 1.4838765859603882
Hi the agent <eos> on to green <eos> <pad> <pad> 1.4111016988754272
Hi go go green agent continue <pad> <pad> <pad> <pad> 1.6176029443740845
Hi <eos> agent circle on track <pad> <pad> <pad> <pad> 1.318825602531433
Hi go continue <eos> to triangle <pad> <pad> <pad> <pad> 1.2478816509246826
Hi continue continue track go to go landmark <pad> <pad> 1.6317758560180664
Hi go agent red circle blue landmark track <pad> <pad> 1.4172266721725464
Hi triangle go agent go <pad> triangle <eos> <eos> <eos> 1.4186738729476929
Hi triangle go go to green right <eos> <pad> <pad> 1.502411961555481
Hi red circle agent circle landmark track <eos> <pad> <pad> 1.4628722667694092
Hi blue go <eos> <eos> <pad> <pad> <pad> <pad> <pad> 1.6605029106140137
Hi agent agent to triangle <eos> <eos> <pad> <pad> <pad> 1.3145755529403687
Hi done blue go agent landmark <pad> <pad> <pad> <pad> 1.4970707893371582
Hi triangle go blue to go landmark continue <pad> <pad> 1.4847168922424316
Hi done agent go <eos> <pad> <pad> <pad> <pad> <pad> 1.4805207252502441
Hi triangle agent landmark agent agent <pad> <pad> <pad> <pad> 1.2537504434585571
Hi circle agent agent <pad> continue red <eos> <pad> <eos> 1.3506457805633545
Hi done agent <eos> <eos> the landmark landmark <pad> <pad> 1.3872588872909546
Hi red continue right are continue <pad> <pad> landmark <pad> 1.495054006576538
Hi triangle green agent <eos> circle go <eos> <pad> <pad> 1.4570188522338867
Hi to red circle red circle landmark <eos> <pad> <pad> 1.2374680042266846
Hi are red agent circle circle <eos> <eos> <pad> <pad> 1.3389142751693726
Hi to done go <pad> landmark <eos> <eos> <pad> <pad> 1.276648759841919
Hi blue you to to <pad> <pad> <pad> <pad> <pad> 1.3684316873550415
Hi triangle agent continue triangle landmark landmark landmark <pad> <pad> 1.4701447486877441
Hi <eos> go go to right agent <eos> <pad> <pad> 1.4083021879196167
Hi <unk> red go agent landmark <pad> <pad> <pad> <pad> 1.344174861907959
Hi you go <eos> <eos> <pad> <pad> <pad> <pad> <pad> 1.367304801940918
Hi agent green agent to <pad> blue circle landmark <pad> 1.5239720344543457
Hi go on agent green on landmark <eos> <pad> <pad> 1.2916080951690674
Hi agent is agent circle <pad> <pad> <pad> <pad> <pad> 1.1729485988616943
Hi good agent continue to <pad> <pad> <pad> <pad> <pad> 1.3250445127487183
Hi go agent go right agent agent <eos> <pad> <pad> 1.2759137153625488
Hi agent agent you girl to <eos> <eos> <pad> <pad> 1.266806960105896
Hi agent agent go red red landmark track <pad> <pad> 1.2788910865783691
Hi triangle agent agent <pad> landmark <pad> <pad> <pad> <pad> 1.1327214241027832
Hi blue agent continue to to continue <eos> <pad> <pad> 1.2591180801391602
Hi agent agent to to triangle landmark <eos> <pad> <pad> 1.256622552871704
Hi agent agent green go to <pad> <pad> <pad> <pad> 1.4913573265075684
Hi agent agent the circle <eos> <pad> <pad> <pad> <pad> 1.3451128005981445
Hi green to continue to <eos> circle <eos> <eos> <pad> 1.145823359489441
Hi good red agent to <pad> <pad> <pad> <pad> <pad> 1.3088598251342773
Hi green triangle agent circle to red landmark <pad> <pad> 1.227048635482788
Hi triangle triangle go <pad> <pad> <pad> <pad> <pad> <pad> 1.1619210243225098
Hi red <eos> go to <eos> landmark landmark <eos> <pad> 1.0984759330749512
Hi are agent <eos> to to <eos> <pad> landmark <eos> 1.3767732381820679
Hi triangle agent is landmark <eos> <pad> <pad> <pad> <pad> 1.3765504360198975
Hi <eos> go agent continue to circle landmark <eos> <eos> 1.2582732439041138
Hi on agent go triangle continue landmark <pad> <pad> <pad> 1.160256028175354
Hi good green <pad> go go <eos> <eos> <pad> <pad> 1.386398196220398
Hi agent blue continue landmark is green <eos> <pad> <pad> 1.2287546396255493
Hi triangle agent red agent <pad> <pad> <pad> <pad> <pad> 1.0397741794586182
Hi circle green is circle the <pad> <pad> <pad> <pad> 1.0919604301452637
Hi triangle go agent go to <pad> <pad> <pad> <pad> 1.4049021005630493
Hi job to triangle go <pad> <pad> <pad> <pad> <pad> 1.0070286989212036
Hi the go go to triangle blue <eos> <pad> <pad> 0.8757964372634888
Hi girl agent go triangle blue circle <eos> <pad> <pad> 1.1069350242614746
Hi agent landmark agent <eos> <pad> <pad> <pad> <pad> <pad> 0.9918032884597778
Hi Hi triangle continue red <eos> <pad> <pad> <pad> <pad> 1.2280926704406738
Hi Hi go track red to landmark circle landmark <pad> 1.0523748397827148
Hi circle done green agent green <eos> <eos> <pad> <pad> 1.2214537858963013
Hi you agent agent <eos> circle landmark triangle <eos> <eos> 1.1946669816970825
Hi to landmark continue continue <pad> <pad> <pad> <pad> <pad> 1.1641970872879028
Hi circle agent <eos> to triangle <eos> <pad> <pad> <pad> 1.1527787446975708
Hi circle agent green to triangle landmark <eos> <pad> <pad> 1.2688264846801758
Hi blue agent go right <pad> <pad> <pad> <pad> <pad> 1.2898906469345093
Hi you green agent to to landmark <eos> <pad> <pad> 1.1826235055923462
Hi circle landmark agent circle <eos> red <eos> landmark <eos> 1.2276701927185059
Hi blue continue go triangle triangle landmark <eos> <pad> <pad> 1.1220695972442627
Hi the agent go <eos> <eos> <pad> <pad> <pad> <pad> 1.3147459030151367
Hi blue circle green go go <pad> landmark <pad> <pad> 1.284512996673584
Hi to continue green to triangle landmark <eos> <pad> <pad> 1.0380209684371948
Hi agent to agent landmark <pad> <pad> <pad> <pad> <pad> 1.1482768058776855
Hi good triangle agent <eos> to red landmark landmark <eos> 1.1901215314865112
Hi red triangle red go <eos> <pad> <pad> <pad> <pad> 1.0527684688568115
Hi agent continue track to triangle triangle <eos> <pad> <pad> 0.8682836890220642
Hi triangle agent continue to circle <eos> <eos> <pad> <pad> 1.0421648025512695
Hi green on agent to circle landmark <eos> <pad> <pad> 1.1072118282318115
Hi green agent is go to circle landmark <eos> <eos> 1.1908981800079346
Hi agent good circle <eos> landmark red <eos> <pad> <pad> 1.1440808773040771
Hi continue agent go to circle circle <eos> <pad> <pad> 1.2255383729934692
Hi triangle <unk> go to blue continue <eos> <eos> <pad> 1.128373622894287
Hi blue are agent to blue landmark <eos> <pad> <pad> 1.143310308456421
Hi green go to <eos> <pad> <pad> <pad> <pad> <pad> 1.0468422174453735
Hi <unk> triangle go <eos> <pad> <pad> <pad> <pad> <pad> 0.9374040961265564
Hi you triangle agent go <eos> <pad> landmark <eos> <eos> 1.1043845415115356
Hi you triangle go to to green landmark <pad> <pad> 0.8720006942749023
Hi you agent agent continue to <pad> <pad> <pad> <pad> 1.0749105215072632
Hi triangle agent go to <pad> <pad> <pad> <pad> <pad> 1.045565128326416
Hi agent agent go go the <eos> <eos> <pad> <pad> 0.8274832367897034
Hi circle triangle continue to blue landmark <eos> <pad> <pad> 1.0180350542068481
Hi agent agent continue <eos> <pad> <pad> <pad> <pad> <pad> 1.03059983253479
Hi on agent go to red landmark <eos> <pad> <pad> 1.1652534008026123
Hi triangle agent continue to green <eos> <eos> <pad> <pad> 1.0613656044006348
Hi green go circle circle are landmark <eos> <pad> <pad> 1.2350531816482544
Hi agent agent go to circle blue <eos> <pad> <pad> 0.9122241139411926
Hi you <unk> go to <eos> landmark landmark <pad> <pad> 1.0385146141052246
Hi agent agent triangle <eos> <pad> <pad> <pad> <pad> <pad> 1.0153918266296387
Hi blue agent green continue continue <pad> <pad> <pad> <pad> 0.9580214023590088
Hi agent circle agent continue <eos> <pad> <pad> <pad> <pad> 1.1729378700256348
Hi agent agent go <eos> <pad> <pad> <pad> <pad> <pad> 1.0015909671783447
Hi you go circle <eos> to circle red <eos> <eos> 1.0135098695755005
Hi continue agent go right job <pad> <pad> <pad> <pad> 1.1660863161087036
Hi the continue continue to red landmark <eos> <pad> <pad> 1.0012089014053345
Hi good agent agent <eos> <pad> <pad> <pad> <pad> <pad> 1.2283053398132324
Hi done triangle continue to right landmark <eos> <pad> <pad> 0.9886817932128906
Hi red agent girl to blue landmark <eos> <pad> <pad> 1.2727264165878296
Hi agent agent continue red circle landmark <eos> <eos> <pad> 0.8731445670127869
Hi <unk> continue go <eos> done landmark landmark <pad> <pad> 1.1931471824645996
Hi circle agent agent <eos> <eos> <pad> <pad> <pad> <pad> 1.1258574724197388
Hi red triangle red to landmark landmark <eos> <pad> <pad> 1.0390429496765137
Hi triangle agent done continue <eos> <pad> <pad> <pad> <pad> 1.1397013664245605
Hi agent agent agent agent right <eos> landmark circle <eos> 1.0746198892593384
